DateTime	Temperature	Illumination	Cage
2020-03-14 20:52:16	27	0	1
2020-03-14 20:52:16	27	0	2
2020-03-14 20:53:16	27	0	1
2020-03-14 20:53:16	27	0	2
2020-03-14 20:54:16	27	0	1
2020-03-14 20:54:16	27	0	2
2020-03-14 20:55:16	27	0	1
2020-03-14 20:55:16	27	0	2
2020-03-14 20:56:16	27	0	1
2020-03-14 20:56:16	27	0	2
2020-03-14 20:57:16	27	0	1
2020-03-14 20:57:16	27	0	2
2020-03-14 20:58:16	27	0	1
2020-03-14 20:58:16	27	0	2
2020-03-14 20:59:16	27	0	1
2020-03-14 20:59:16	27	0	2
2020-03-14 21:00:16	27	0	1
2020-03-14 21:00:16	27	0	2
2020-03-14 21:01:16	27	0	1
2020-03-14 21:01:16	27	0	2
2020-03-14 21:02:16	27	0	1
2020-03-14 21:02:16	27	0	2
2020-03-14 21:03:16	27	0	1
2020-03-14 21:03:16	27	0	2
2020-03-14 21:04:16	27	0	1
2020-03-14 21:04:16	27	0	2
2020-03-14 21:05:16	27	0	1
2020-03-14 21:05:16	27	0	2
2020-03-14 21:06:16	27	0	1
2020-03-14 21:06:16	27	0	2
2020-03-14 21:07:16	27	0	1
2020-03-14 21:07:16	27	0	2
2020-03-14 21:08:16	27	0	1
2020-03-14 21:08:16	27	0	2
2020-03-14 21:09:16	27	0	1
2020-03-14 21:09:16	27	0	2
2020-03-14 21:10:16	27	0	1
2020-03-14 21:10:16	27	0	2
2020-03-14 21:11:16	27	0	1
2020-03-14 21:11:16	27	0	2
2020-03-14 21:12:16	27	0	1
2020-03-14 21:12:16	27	0	2
2020-03-14 21:13:16	27	0	1
2020-03-14 21:13:16	27	0	2
2020-03-14 21:14:16	27	0	1
2020-03-14 21:14:16	27	0	2
2020-03-14 21:15:16	27	0	1
2020-03-14 21:15:16	27	0	2
2020-03-14 21:16:16	27	0	1
2020-03-14 21:16:16	27	0	2
2020-03-14 21:17:16	27	0	1
2020-03-14 21:17:16	27	0	2
2020-03-14 21:18:16	27	0	1
2020-03-14 21:18:16	27	0	2
2020-03-14 21:19:16	27	0	1
2020-03-14 21:19:16	27	0	2
2020-03-14 21:20:16	266	0	1
2020-03-14 21:20:16	27	0	2
2020-03-14 21:21:16	27	0	1
2020-03-14 21:21:16	27	0	2
2020-03-14 21:22:16	27	0	1
2020-03-14 21:22:16	27	0	2
2020-03-14 21:23:16	27	0	1
2020-03-14 21:23:16	27	0	2
2020-03-14 21:24:16	27	0	1
2020-03-14 21:24:16	27	0	2
2020-03-14 21:25:16	27	0	1
2020-03-14 21:25:16	27	0	2
2020-03-14 21:26:16	27	0	1
2020-03-14 21:26:16	27	0	2
2020-03-14 21:27:16	27	0	1
2020-03-14 21:27:16	27	0	2
2020-03-14 21:28:16	27	0	1
2020-03-14 21:28:16	27	0	2
2020-03-14 21:29:16	27	0	1
2020-03-14 21:29:16	27	0	2
2020-03-14 21:30:16	266	0	1
2020-03-14 21:30:16	27	0	2
2020-03-14 21:31:16	266	0	1
2020-03-14 21:31:16	27	0	2
2020-03-14 21:32:16	27	0	1
2020-03-14 21:32:16	27	0	2
2020-03-14 21:33:16	266	0	1
2020-03-14 21:33:16	27	0	2
2020-03-14 21:34:16	266	0	1
2020-03-14 21:34:16	27	0	2
2020-03-14 21:35:16	266	0	1
2020-03-14 21:35:16	27	0	2
2020-03-14 21:36:16	27	0	1
2020-03-14 21:36:16	27	0	2
2020-03-14 21:37:16	27	0	1
2020-03-14 21:37:16	27	0	2
2020-03-14 21:38:16	27	0	1
2020-03-14 21:38:16	27	0	2
2020-03-14 21:39:16	27	0	1
2020-03-14 21:39:16	27	0	2
2020-03-14 21:40:16	266	0	1
2020-03-14 21:40:16	27	0	2
2020-03-14 21:41:16	27	0	1
2020-03-14 21:41:16	27	0	2
2020-03-14 21:42:16	27	0	1
2020-03-14 21:42:16	27	0	2
2020-03-14 21:43:16	266	0	1
2020-03-14 21:43:16	27	0	2
2020-03-14 21:44:16	266	0	1
2020-03-14 21:44:16	27	0	2
2020-03-14 21:45:16	27	0	1
2020-03-14 21:45:16	27	0	2
2020-03-14 21:46:16	266	0	1
2020-03-14 21:46:16	27	0	2
2020-03-14 21:47:16	27	0	1
2020-03-14 21:47:16	27	0	2
2020-03-14 21:48:16	266	0	1
2020-03-14 21:48:16	27	0	2
2020-03-14 21:49:16	266	0	1
2020-03-14 21:49:16	27	0	2
2020-03-14 21:50:16	27	0	1
2020-03-14 21:50:16	27	0	2
2020-03-14 21:51:16	266	0	1
2020-03-14 21:51:16	27	0	2
2020-03-14 21:52:16	266	0	1
2020-03-14 21:52:16	27	0	2
2020-03-14 21:53:16	27	0	1
2020-03-14 21:53:16	27	0	2
2020-03-14 21:54:16	266	0	1
2020-03-14 21:54:16	27	0	2
2020-03-14 21:55:16	266	0	1
2020-03-14 21:55:16	27	0	2
2020-03-14 21:56:16	266	0	1
2020-03-14 21:56:16	27	0	2
2020-03-14 21:57:16	27	0	1
2020-03-14 21:57:16	27	0	2
2020-03-14 21:58:16	266	0	1
2020-03-14 21:58:16	27	0	2
2020-03-14 21:59:16	27	0	1
2020-03-14 21:59:16	27	0	2
2020-03-14 22:00:16	266	0	1
2020-03-14 22:00:16	27	0	2
2020-03-14 22:01:16	27	0	1
2020-03-14 22:01:16	27	0	2
2020-03-14 22:02:16	266	0	1
