DateTime	Type	Cage	Corner	Side	State
2022-09-25 14:20:49.709	Door	2	4	7	0
2022-09-25 14:20:49.711	Door	2	4	8	0
2022-09-25 14:20:54.279	Door	2	4	7	0
2022-09-25 14:20:54.288	Door	2	4	8	0
2022-09-25 14:20:55.693	Door	2	4	7	1
2022-09-25 14:20:55.695	Door	2	4	8	1
2022-09-25 14:21:15.980	Door	2	4	7	1
2022-09-25 14:21:15.990	Door	2	4	8	1
2022-09-25 14:21:16.192	Door	2	4	7	1
2022-09-25 14:21:16.234	Door	2	4	8	1
2022-09-25 14:21:22.985	Door	2	3	5	0
2022-09-25 14:21:23.027	Door	2	3	6	0
2022-09-25 14:21:24.412	Door	2	3	5	1
2022-09-25 14:21:24.414	Door	2	3	6	1
2022-09-25 14:21:26.757	Door	2	4	7	1
2022-09-25 14:21:26.770	Door	2	4	8	1
2022-09-25 14:21:29.115	Door	2	4	7	0
2022-09-25 14:21:29.120	Door	2	4	8	0
2022-09-25 14:21:32.909	Door	2	3	5	1
2022-09-25 14:21:32.935	Door	2	3	6	1
2022-09-25 14:21:33.456	Door	2	2	3	0
2022-09-25 14:21:33.479	Door	2	2	4	0
2022-09-25 14:21:34.885	Door	2	2	3	1
2022-09-25 14:21:34.889	Door	2	2	4	1
2022-09-25 14:21:35.296	Door	2	3	5	0
2022-09-25 14:21:35.298	Door	2	3	6	0
2022-09-25 14:21:47.768	Door	2	2	3	1
2022-09-25 14:21:47.793	Door	2	2	4	1
2022-09-25 14:21:50.150	Door	2	2	3	0
2022-09-25 14:21:50.169	Door	2	2	4	0
2022-09-25 14:22:31.071	Door	2	4	7	0
2022-09-25 14:22:31.113	Door	2	4	8	0
2022-09-25 14:22:32.454	Door	2	4	7	1
2022-09-25 14:22:32.456	Door	2	4	8	1
2022-09-25 14:22:39.849	Door	2	4	7	1
2022-09-25 14:22:39.891	Door	2	4	8	1
2022-09-25 14:22:40.393	Door	2	4	7	1
2022-09-25 14:22:40.435	Door	2	4	8	1
2022-09-25 14:23:02.060	Door	2	4	7	1
2022-09-25 14:23:02.077	Door	2	4	8	1
2022-09-25 14:23:04.389	Door	2	4	7	0
2022-09-25 14:23:04.391	Door	2	4	8	0
2022-09-25 14:23:10.192	Door	2	4	7	0
2022-09-25 14:23:10.238	Door	2	4	8	0
2022-09-25 14:23:11.664	Door	2	4	7	1
2022-09-25 14:23:11.682	Door	2	4	8	1
2022-09-25 14:23:16.209	Door	1	3	5	0
2022-09-25 14:23:16.230	Door	1	3	6	0
2022-09-25 14:23:16.471	Door	2	4	7	1
2022-09-25 14:23:16.481	Door	2	4	8	1
2022-09-25 14:23:17.464	Door	2	4	7	1
2022-09-25 14:23:17.490	Door	2	4	8	1
2022-09-25 14:23:17.620	Door	1	3	5	1
2022-09-25 14:23:17.622	Door	1	3	6	1
2022-09-25 14:23:21.806	Door	1	3	5	1
2022-09-25 14:23:21.831	Door	1	3	6	1
2022-09-25 14:23:24.115	Door	1	3	5	0
2022-09-25 14:23:24.117	Door	1	3	6	0
2022-09-25 14:23:31.745	Door	2	4	7	1
2022-09-25 14:23:31.771	Door	2	4	8	1
2022-09-25 14:23:34.146	Door	2	4	7	0
2022-09-25 14:23:34.150	Door	2	4	8	0
2022-09-25 14:23:49.345	Door	2	4	7	0
2022-09-25 14:23:49.355	Door	2	4	8	0
2022-09-25 14:23:50.768	Door	2	4	7	1
2022-09-25 14:23:50.789	Door	2	4	8	1
2022-09-25 14:23:53.767	Door	2	2	3	0
2022-09-25 14:23:53.793	Door	2	2	4	0
2022-09-25 14:23:54.331	Door	2	2	3	1
2022-09-25 14:23:54.333	Door	2	2	4	1
2022-09-25 14:24:04.550	Door	2	2	3	1
2022-09-25 14:24:04.559	Door	2	2	4	1
2022-09-25 14:24:06.100	Door	2	2	3	0
2022-09-25 14:24:06.102	Door	2	2	4	0
2022-09-25 14:24:08.368	Door	2	1	1	0
2022-09-25 14:24:08.378	Door	2	1	2	0
2022-09-25 14:24:09.780	Door	2	1	1	1
2022-09-25 14:24:09.797	Door	2	1	2	1
2022-09-25 14:24:10.073	Door	2	1	1	1
2022-09-25 14:24:10.078	Door	2	1	2	1
2022-09-25 14:24:11.769	Door	2	1	1	0
2022-09-25 14:24:12.436	Door	2	1	2	0
2022-09-25 14:24:24.901	Door	2	4	7	1
2022-09-25 14:24:24.942	Door	2	4	8	1
2022-09-25 14:24:26.022	Door	1	3	5	0
2022-09-25 14:24:26.049	Door	1	3	6	0
2022-09-25 14:24:27.266	Door	2	4	7	0
2022-09-25 14:24:27.286	Door	2	4	8	0
2022-09-25 14:24:27.431	Door	1	3	5	1
2022-09-25 14:24:27.451	Door	1	3	6	1
2022-09-25 14:24:29.824	Door	1	3	5	1
2022-09-25 14:24:29.850	Door	1	3	6	1
2022-09-25 14:24:32.091	Door	2	1	1	0
2022-09-25 14:24:32.102	Door	2	1	2	0
2022-09-25 14:24:32.225	Door	1	3	5	0
2022-09-25 14:24:32.229	Door	1	3	6	0
2022-09-25 14:24:33.500	Door	2	1	1	1
2022-09-25 14:24:33.520	Door	2	1	2	1
2022-09-25 14:24:34.990	Door	2	1	1	1
2022-09-25 14:24:35.032	Door	2	1	2	1
2022-09-25 14:24:37.354	Door	2	1	1	0
2022-09-25 14:24:37.355	Door	2	1	2	0
2022-09-25 14:24:37.808	Door	2	4	7	0
2022-09-25 14:24:37.845	Door	2	4	8	0
2022-09-25 14:24:39.236	Door	2	4	7	1
2022-09-25 14:24:39.256	Door	2	4	8	1
2022-09-25 14:24:39.304	Door	2	4	7	1
2022-09-25 14:24:39.319	Door	2	4	8	1
2022-09-25 14:24:41.691	Door	2	4	7	0
2022-09-25 14:24:41.696	Door	2	4	8	0
2022-09-25 14:24:49.849	Door	2	4	7	0
2022-09-25 14:24:49.860	Door	2	4	8	0
2022-09-25 14:24:51.261	Door	2	4	7	1
2022-09-25 14:24:51.281	Door	2	4	8	1
2022-09-25 14:24:58.150	Door	2	1	1	0
2022-09-25 14:24:58.188	Door	2	1	2	0
2022-09-25 14:24:58.783	Door	2	1	1	1
2022-09-25 14:24:58.785	Door	2	1	2	1
2022-09-25 14:24:59.071	Door	2	1	1	1
2022-09-25 14:24:59.097	Door	2	1	2	1
2022-09-25 14:25:00.964	Door	2	1	1	0
2022-09-25 14:25:00.986	Door	2	1	2	0
2022-09-25 14:25:06.987	Door	2	4	7	1
2022-09-25 14:25:07.005	Door	2	4	8	1
2022-09-25 14:25:08.347	Door	2	1	1	0
2022-09-25 14:25:08.357	Door	2	1	2	0
2022-09-25 14:25:08.767	Door	2	4	7	1
2022-09-25 14:25:08.809	Door	2	4	8	1
2022-09-25 14:25:09.755	Door	2	1	1	1
2022-09-25 14:25:09.776	Door	2	1	2	1
2022-09-25 14:25:13.503	Door	2	1	1	1
2022-09-25 14:25:13.529	Door	2	1	2	1
2022-09-25 14:25:15.878	Door	2	1	1	0
2022-09-25 14:25:18.044	Door	2	2	3	0
2022-09-25 14:25:18.055	Door	2	2	4	0
2022-09-25 14:25:19.004	Door	2	1	2	0
2022-09-25 14:25:19.456	Door	2	2	3	1
2022-09-25 14:25:19.474	Door	2	2	4	1
2022-09-25 14:25:25.600	Door	2	2	3	1
2022-09-25 14:25:25.641	Door	2	2	4	1
2022-09-25 14:25:27.218	Door	2	4	7	1
2022-09-25 14:25:27.228	Door	2	4	8	1
2022-09-25 14:25:27.992	Door	2	2	3	0
2022-09-25 14:25:28.013	Door	2	2	4	0
2022-09-25 14:25:28.805	Door	2	4	7	0
2022-09-25 14:25:28.807	Door	2	4	8	0
2022-09-25 14:25:44.193	Door	2	4	7	0
2022-09-25 14:25:44.202	Door	2	4	8	0
2022-09-25 14:25:45.604	Door	2	4	7	1
2022-09-25 14:25:45.609	Door	2	4	8	1
2022-09-25 14:25:47.622	Door	2	4	7	1
2022-09-25 14:25:47.648	Door	2	4	8	1
2022-09-25 14:25:50.044	Door	2	4	7	0
2022-09-25 14:25:50.065	Door	2	4	8	0
2022-09-25 14:26:29.022	Door	2	3	5	0
2022-09-25 14:26:29.049	Door	2	3	6	0
2022-09-25 14:26:30.096	Door	2	4	7	0
2022-09-25 14:26:30.101	Door	2	4	8	0
2022-09-25 14:26:30.449	Door	2	3	5	1
2022-09-25 14:26:30.467	Door	2	3	6	1
2022-09-25 14:26:31.518	Door	2	4	7	1
2022-09-25 14:26:31.536	Door	2	4	8	1
2022-09-25 14:26:37.799	Door	2	4	7	1
2022-09-25 14:26:37.825	Door	2	4	8	1
2022-09-25 14:26:39.343	Door	2	4	7	0
2022-09-25 14:26:39.364	Door	2	4	8	0
2022-09-25 14:26:41.743	Door	2	3	5	1
2022-09-25 14:26:41.769	Door	2	3	6	1
2022-09-25 14:26:44.164	Door	2	3	5	0
2022-09-25 14:26:44.182	Door	2	3	6	0
2022-09-25 14:26:51.145	Door	1	4	7	0
2022-09-25 14:26:51.167	Door	1	4	8	0
2022-09-25 14:26:52.197	Door	1	4	7	1
2022-09-25 14:26:52.217	Door	1	4	8	1
2022-09-25 14:27:01.555	Door	1	2	3	0
2022-09-25 14:27:01.577	Door	1	2	4	0
2022-09-25 14:27:02.982	Door	1	2	3	1
2022-09-25 14:27:02.984	Door	1	2	4	1
2022-09-25 14:27:03.586	Door	1	2	3	1
2022-09-25 14:27:03.593	Door	1	2	4	1
2022-09-25 14:27:04.968	Door	2	1	1	0
2022-09-25 14:27:04.989	Door	2	1	2	0
2022-09-25 14:27:05.939	Door	1	2	3	0
2022-09-25 14:27:05.960	Door	1	2	4	0
2022-09-25 14:27:06.383	Door	2	1	1	1
2022-09-25 14:27:06.404	Door	2	1	2	1
2022-09-25 14:27:07.243	Door	2	1	1	1
2022-09-25 14:27:07.264	Door	2	1	2	1
2022-09-25 14:27:09.677	Door	2	1	1	0
2022-09-25 14:27:09.679	Door	2	1	2	0
2022-09-25 14:27:34.635	Door	1	4	7	1
2022-09-25 14:27:34.666	Door	1	4	8	1
2022-09-25 14:27:37.032	Door	1	4	7	0
2022-09-25 14:27:37.049	Door	1	4	8	0
2022-09-25 14:27:43.454	Door	1	3	5	0
2022-09-25 14:27:43.481	Door	1	3	6	0
2022-09-25 14:27:44.878	Door	1	3	5	1
2022-09-25 14:27:44.883	Door	1	3	6	1
2022-09-25 14:27:49.702	Door	1	3	5	1
2022-09-25 14:27:49.740	Door	1	3	6	1
2022-09-25 14:27:52.074	Door	1	3	5	0
2022-09-25 14:27:52.076	Door	1	3	6	0
2022-09-25 14:27:55.305	Door	2	4	7	0
2022-09-25 14:27:55.315	Door	2	4	8	0
2022-09-25 14:27:55.765	Door	2	4	7	1
2022-09-25 14:27:55.783	Door	2	4	8	1
2022-09-25 14:27:58.905	Door	2	4	7	1
2022-09-25 14:27:58.943	Door	2	4	8	1
2022-09-25 14:28:01.270	Door	2	4	7	0
2022-09-25 14:28:01.274	Door	2	4	8	0
2022-09-25 14:28:44.055	Door	2	2	3	0
2022-09-25 14:28:44.097	Door	2	2	4	0
2022-09-25 14:28:45.480	Door	2	2	3	1
2022-09-25 14:28:45.484	Door	2	2	4	1
2022-09-25 14:28:56.746	Door	2	2	3	1
2022-09-25 14:28:56.788	Door	2	2	4	1
2022-09-25 14:28:59.045	Door	2	2	3	0
2022-09-25 14:28:59.050	Door	2	2	4	0
2022-09-25 14:29:02.634	Door	2	1	1	0
2022-09-25 14:29:02.656	Door	2	1	2	0
2022-09-25 14:29:04.053	Door	2	1	1	1
2022-09-25 14:29:04.058	Door	2	1	2	1
2022-09-25 14:29:14.681	Door	2	1	1	1
2022-09-25 14:29:14.690	Door	2	1	2	1
2022-09-25 14:29:17.070	Door	2	1	1	0
2022-09-25 14:29:17.072	Door	2	1	2	0
2022-09-25 14:29:20.445	Door	2	4	7	0
2022-09-25 14:29:20.486	Door	2	4	8	0
2022-09-25 14:29:21.880	Door	2	4	7	1
2022-09-25 14:29:21.890	Door	2	4	8	1
2022-09-25 14:29:34.921	Door	2	4	7	1
2022-09-25 14:29:34.948	Door	2	4	8	1
2022-09-25 14:29:37.251	Door	2	4	7	0
2022-09-25 14:29:37.256	Door	2	4	8	0
2022-09-25 14:29:58.965	Door	2	3	5	0
2022-09-25 14:29:59.007	Door	2	3	6	0
2022-09-25 14:30:00.389	Door	2	3	5	1
2022-09-25 14:30:00.393	Door	2	3	6	1
2022-09-25 14:30:03.732	Door	2	3	5	1
2022-09-25 14:30:03.774	Door	2	3	6	1
2022-09-25 14:30:06.164	Door	2	3	5	0
2022-09-25 14:30:06.167	Door	2	3	6	0
2022-09-25 14:30:33.208	Door	2	2	3	0
2022-09-25 14:30:33.229	Door	2	2	4	0
2022-09-25 14:30:34.061	Door	2	2	3	1
2022-09-25 14:30:34.063	Door	2	2	4	1
2022-09-25 14:30:42.789	Door	2	2	3	1
2022-09-25 14:30:42.815	Door	2	2	4	1
2022-09-25 14:30:45.179	Door	2	2	3	0
2022-09-25 14:30:45.184	Door	2	2	4	0
2022-09-25 14:31:00.453	Door	2	1	1	0
2022-09-25 14:31:00.476	Door	2	1	2	0
2022-09-25 14:31:01.869	Door	2	1	1	1
2022-09-25 14:31:01.887	Door	2	1	2	1
2022-09-25 14:31:08.188	Door	2	1	1	1
2022-09-25 14:31:08.198	Door	2	1	2	1
2022-09-25 14:31:10.574	Door	2	1	1	0
2022-09-25 14:31:10.595	Door	2	1	2	0
2022-09-25 14:31:14.356	Door	2	4	7	0
2022-09-25 14:31:14.365	Door	2	4	8	0
2022-09-25 14:31:15.630	Door	2	4	7	1
2022-09-25 14:31:15.648	Door	2	4	8	1
2022-09-25 14:31:19.478	Door	2	4	7	1
2022-09-25 14:31:19.501	Door	2	4	8	1
2022-09-25 14:31:19.543	Door	2	4	7	1
2022-09-25 14:31:19.553	Door	2	4	8	1
2022-09-25 14:31:21.853	Door	2	4	7	1
2022-09-25 14:31:21.875	Door	2	4	8	1
2022-09-25 14:31:24.205	Door	2	4	7	0
2022-09-25 14:31:24.207	Door	2	4	8	0
2022-09-25 14:33:37.193	Door	1	2	3	0
2022-09-25 14:33:37.216	Door	1	2	4	0
2022-09-25 14:33:37.390	Door	1	2	3	1
2022-09-25 14:33:38.650	Door	1	2	4	1
2022-09-25 14:33:44.958	Door	2	4	7	0
2022-09-25 14:33:44.984	Door	2	4	8	0
2022-09-25 14:33:46.371	Door	2	4	7	1
2022-09-25 14:33:46.392	Door	2	4	8	1
2022-09-25 14:33:46.999	Door	1	2	3	1
2022-09-25 14:33:47.035	Door	1	2	4	1
2022-09-25 14:33:49.147	Door	1	2	3	0
2022-09-25 14:33:49.151	Door	1	2	4	0
2022-09-25 14:33:49.310	Door	2	4	7	1
2022-09-25 14:33:49.336	Door	2	4	8	1
2022-09-25 14:33:51.471	Door	1	1	1	0
2022-09-25 14:33:51.497	Door	1	1	2	0
2022-09-25 14:33:51.682	Door	2	4	7	0
2022-09-25 14:33:51.699	Door	2	4	8	0
2022-09-25 14:33:52.898	Door	1	1	1	1
2022-09-25 14:33:52.916	Door	1	1	2	1
2022-09-25 14:33:54.439	Door	1	1	1	1
2022-09-25 14:33:54.465	Door	1	1	2	1
2022-09-25 14:33:56.788	Door	1	1	1	0
2022-09-25 14:33:56.806	Door	1	1	2	0
2022-09-25 14:34:21.504	Door	2	4	7	0
2022-09-25 14:34:21.546	Door	2	4	8	0
2022-09-25 14:34:22.935	Door	2	4	7	1
2022-09-25 14:34:22.953	Door	2	4	8	1
2022-09-25 14:34:29.384	Door	2	4	7	1
2022-09-25 14:34:29.422	Door	2	4	8	1
2022-09-25 14:34:31.801	Door	2	4	7	0
2022-09-25 14:34:31.802	Door	2	4	8	0
2022-09-25 14:37:10.094	Door	2	4	7	0
2022-09-25 14:37:10.120	Door	2	4	8	0
2022-09-25 14:37:11.508	Door	2	4	7	1
2022-09-25 14:37:11.510	Door	2	4	8	1
2022-09-25 14:37:30.506	Door	2	4	7	1
2022-09-25 14:37:30.516	Door	2	4	8	1
2022-09-25 14:37:32.898	Door	2	4	7	0
2022-09-25 14:37:32.903	Door	2	4	8	0
2022-09-25 14:37:45.554	Door	2	3	5	0
2022-09-25 14:37:45.580	Door	2	3	6	0
2022-09-25 14:37:46.968	Door	2	3	5	1
2022-09-25 14:37:46.986	Door	2	3	6	1
2022-09-25 14:37:53.232	Door	2	3	5	1
2022-09-25 14:37:53.258	Door	2	3	6	1
2022-09-25 14:37:55.151	Door	2	3	5	0
2022-09-25 14:37:55.169	Door	2	3	6	0
2022-09-25 14:38:36.594	Door	2	1	1	0
2022-09-25 14:38:36.620	Door	2	1	2	0
2022-09-25 14:38:37.855	Door	2	1	1	0
2022-09-25 14:38:37.865	Door	2	1	2	0
2022-09-25 14:40:04.661	Door	2	1	1	0
2022-09-25 14:40:04.671	Door	2	1	2	0
2022-09-25 14:40:06.069	Door	2	1	1	1
2022-09-25 14:40:06.074	Door	2	1	2	1
2022-09-25 14:40:07.270	Door	2	4	7	0
2022-09-25 14:40:07.279	Door	2	4	8	0
2022-09-25 14:40:07.455	Door	2	3	5	0
2022-09-25 14:40:07.496	Door	2	3	6	0
2022-09-25 14:40:08.688	Door	2	4	7	1
2022-09-25 14:40:08.706	Door	2	4	8	1
2022-09-25 14:40:08.895	Door	2	3	5	1
2022-09-25 14:40:08.897	Door	2	3	6	1
2022-09-25 14:40:17.844	Door	2	3	5	1
2022-09-25 14:40:17.849	Door	2	3	6	1
2022-09-25 14:40:20.371	Door	2	3	5	0
2022-09-25 14:40:20.376	Door	2	3	6	0
2022-09-25 14:40:24.230	Door	2	4	7	1
2022-09-25 14:40:24.256	Door	2	4	8	1
2022-09-25 14:40:26.575	Door	2	4	7	0
2022-09-25 14:40:26.580	Door	2	4	8	0
2022-09-25 14:40:29.432	Door	2	1	1	1
2022-09-25 14:40:29.471	Door	2	1	2	1
2022-09-25 14:40:30.287	Door	2	4	7	0
2022-09-25 14:40:30.309	Door	2	4	8	0
2022-09-25 14:40:31.725	Door	2	4	7	1
2022-09-25 14:40:31.746	Door	2	4	8	1
2022-09-25 14:40:31.835	Door	2	1	1	0
2022-09-25 14:40:31.853	Door	2	1	2	0
2022-09-25 14:40:33.242	Door	2	3	5	0
2022-09-25 14:40:33.248	Door	2	3	6	0
2022-09-25 14:40:33.867	Door	2	3	5	1
2022-09-25 14:40:33.884	Door	2	3	6	1
2022-09-25 14:40:41.338	Door	2	3	5	1
2022-09-25 14:40:41.380	Door	2	3	6	1
2022-09-25 14:40:43.772	Door	2	3	5	0
2022-09-25 14:40:43.793	Door	2	3	6	0
2022-09-25 14:40:58.925	Door	2	4	7	1
2022-09-25 14:40:58.967	Door	2	4	8	1
2022-09-25 14:41:01.314	Door	2	4	7	0
2022-09-25 14:41:01.316	Door	2	4	8	0
2022-09-25 14:41:03.847	Door	2	3	5	0
2022-09-25 14:41:03.870	Door	2	3	6	0
2022-09-25 14:41:03.907	Door	2	4	7	0
2022-09-25 14:41:03.933	Door	2	4	8	0
2022-09-25 14:41:05.152	Door	2	3	5	0
2022-09-25 14:41:05.159	Door	2	3	6	0
2022-09-25 14:41:05.322	Door	2	4	7	1
2022-09-25 14:41:05.323	Door	2	4	8	1
2022-09-25 14:41:14.576	Door	2	4	7	1
2022-09-25 14:41:14.614	Door	2	4	8	1
2022-09-25 14:41:16.964	Door	2	4	7	0
2022-09-25 14:41:16.966	Door	2	4	8	0
2022-09-25 14:41:19.816	Door	2	2	3	0
2022-09-25 14:41:19.857	Door	2	2	4	0
2022-09-25 14:41:20.682	Door	2	2	3	1
2022-09-25 14:41:20.686	Door	2	2	4	1
2022-09-25 14:41:31.579	Door	2	2	3	1
2022-09-25 14:41:31.614	Door	2	2	4	1
2022-09-25 14:41:31.637	Door	2	4	7	0
2022-09-25 14:41:31.663	Door	2	4	8	0
2022-09-25 14:41:32.858	Door	2	4	7	1
2022-09-25 14:41:32.878	Door	2	4	8	1
2022-09-25 14:41:33.951	Door	2	2	3	0
2022-09-25 14:41:33.953	Door	2	2	4	0
2022-09-25 14:41:47.396	Door	2	4	7	1
2022-09-25 14:41:47.421	Door	2	4	8	1
2022-09-25 14:41:49.760	Door	2	4	7	0
2022-09-25 14:41:49.780	Door	2	4	8	0
2022-09-25 14:41:55.975	Door	2	3	5	0
2022-09-25 14:41:56.015	Door	2	3	6	0
2022-09-25 14:41:56.178	Door	2	3	6	1
2022-09-25 14:41:57.460	Door	2	3	5	1
2022-09-25 14:41:59.606	Door	2	2	3	0
2022-09-25 14:41:59.643	Door	2	2	4	0
2022-09-25 14:41:59.950	Door	2	3	5	1
2022-09-25 14:41:59.956	Door	2	3	6	1
2022-09-25 14:42:00.689	Door	1	3	5	0
2022-09-25 14:42:00.714	Door	1	3	6	0
2022-09-25 14:42:01.030	Door	2	2	3	1
2022-09-25 14:42:01.051	Door	2	2	4	1
2022-09-25 14:42:02.041	Door	2	3	5	0
2022-09-25 14:42:02.061	Door	2	3	6	0
2022-09-25 14:42:02.109	Door	1	3	5	1
2022-09-25 14:42:02.127	Door	1	3	6	1
2022-09-25 14:42:07.014	Door	2	2	3	1
2022-09-25 14:42:07.056	Door	2	2	4	1
2022-09-25 14:42:09.330	Door	2	2	3	0
2022-09-25 14:42:09.332	Door	2	2	4	0
2022-09-25 14:42:13.322	Door	1	3	5	1
2022-09-25 14:42:13.344	Door	1	3	6	1
2022-09-25 14:42:13.984	Door	2	4	7	0
2022-09-25 14:42:14.010	Door	2	4	8	0
