VisitID	NosepokeOrder	Animal	Tag	Sex	Group	Cage	Corner	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickDuration	LickContactTime	StartDate	StartTime	StartTimecode	EndDate	EndTime	EndTimecode	NosepokeDuration	LickStartTime
5370	230	1	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	17:22:11.643	5187.654	2020-03-16	17:22:12.126	5188.137	0.483	
5371	230	2	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	17:22:14.339	5190.35	2020-03-16	17:22:15.035	5191.046	0.696	
5372	230	3	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	17:22:16.938	5192.949	2020-03-16	17:22:16.980	5192.991	0.042	
5373	230	4	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	17:22:17.080	5193.091	2020-03-16	17:22:17.902	5193.913	0.822	
5374	230	5	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	17:22:21.350	5197.361	2020-03-16	17:22:21.889	5197.9	0.539	
5375	230	6	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	17:22:22.227	5198.238	2020-03-16	17:22:22.412	5198.423	0.185	
5376	230	7	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	17:22:23.373	5199.384	2020-03-16	17:22:23.803	5199.814	0.43	
5377	234	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	17:22:29.341	5205.352	2020-03-16	17:22:29.482	5205.493	0.141	
5378	235	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	55	7.0164013	2.645	2020-03-16	17:22:32.322	5208.333	2020-03-16	17:22:40.570	5216.581	8.248	2020-03-16 17:22:32.878
5379	235	1	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	17:22:49.523	5225.534	2020-03-16	17:22:51.158	5227.169	1.635	
5380	235	2	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	29	3.6092064	1.47	2020-03-16	17:22:54.396	5230.407	2020-03-16	17:22:58.684	5234.695	4.288	2020-03-16 17:22:55.023
5381	235	3	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	17:23:00.853	5236.864	2020-03-16	17:23:00.924	5236.935	0.071	
5382	235	4	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	17:23:06.506	5242.517	2020-03-16	17:23:06.946	5242.957	0.44	
5383	454	0	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	17:52:50.215	7026.226	2020-03-16	17:52:50.316	7026.327	0.101	
5384	454	1	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	17:52:52.076	7028.087	2020-03-16	17:52:53.098	7029.109	1.022	
5385	465	0	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	17:55:00.757	7156.768	2020-03-16	17:55:01.172	7157.183	0.415	
5386	465	1	1045-0374	900200000404262	Unknown	Default	2	3	5	Incorrect	1	0	0	0	0	0	2020-03-16	17:55:02.165	7158.176	2020-03-16	17:55:02.208	7158.219	0.043	
5387	465	2	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	17:55:02.290	7158.301	2020-03-16	17:55:02.361	7158.372	0.071	
5388	465	3	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	17:55:02.376	7158.387	2020-03-16	17:55:02.588	7158.599	0.212	
5389	465	4	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	17:55:03.041	7159.052	2020-03-16	17:55:03.127	7159.138	0.086	
5390	478	0	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	17:57:57.295	7333.306	2020-03-16	17:57:57.298	7333.309	0.003	
5391	478	1	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	17:57:57.399	7333.41	2020-03-16	17:57:57.412	7333.423	0.013	
5392	478	2	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	17:57:57.708	7333.719	2020-03-16	17:57:58.136	7334.147	0.428	
5393	478	3	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	17:57:59.526	7335.537	2020-03-16	17:57:59.838	7335.849	0.312	
5394	478	4	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	17:58:01.444	7337.455	2020-03-16	17:58:01.553	7337.564	0.109	
5395	478	5	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	17:58:02.562	7338.573	2020-03-16	17:58:02.648	7338.659	0.086	
5396	478	6	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	17:58:04.792	7340.803	2020-03-16	17:58:05.444	7341.455	0.652	
5397	478	7	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	17:58:10.777	7346.788	2020-03-16	17:58:12.052	7348.063	1.275	
5398	478	8	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	17:58:13.405	7349.416	2020-03-16	17:58:13.730	7349.741	0.325	
5399	482	0	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	17:58:27.564	7363.575	2020-03-16	17:58:27.638	7363.649	0.074	
5400	482	1	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	158	20.7061843	7.938	2020-03-16	17:58:28.047	7364.058	2020-03-16	17:58:51.005	7387.016	22.958	2020-03-16 17:58:28.731
5401	482	2	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	2	0.3580205	0.098	2020-03-16	17:58:52.678	7388.689	2020-03-16	17:58:54.609	7390.62	1.931	2020-03-16 17:58:53.707
5402	482	3	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	36	5.0502889	1.764	2020-03-16	17:58:57.691	7393.702	2020-03-16	17:59:04.776	7400.787	7.085	2020-03-16 17:58:58.489
5403	482	4	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	17:59:06.337	7402.348	2020-03-16	17:59:06.847	7402.858	0.51	
5404	482	5	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	17:59:08.438	7404.449	2020-03-16	17:59:08.748	7404.759	0.31	
5405	482	6	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	17:59:08.934	7404.945	2020-03-16	17:59:09.289	7405.3	0.355	
5406	482	7	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	58	7.8464488	2.87	2020-03-16	17:59:14.914	7410.925	2020-03-16	17:59:23.631	7419.642	8.717	2020-03-16 17:59:15.413
5407	482	8	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	17:59:31.480	7427.491	2020-03-16	17:59:31.499	7427.51	0.019	
5408	482	9	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	17:59:31.592	7427.603	2020-03-16	17:59:31.607	7427.618	0.015	
5409	482	10	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	20	2.6301505	0.952	2020-03-16	17:59:31.977	7427.988	2020-03-16	17:59:35.270	7431.281	3.293	2020-03-16 17:59:32.552
5410	482	11	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	17:59:37.090	7433.101	2020-03-16	17:59:38.949	7434.96	1.859	
5411	482	12	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	17:59:45.780	7441.791	2020-03-16	17:59:46.076	7442.087	0.296	
5412	482	13	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	17:59:46.544	7442.555	2020-03-16	17:59:46.828	7442.839	0.284	
5413	482	14	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	17:59:46.984	7442.995	2020-03-16	17:59:47.197	7443.208	0.213	
5414	484	0	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	17:59:55.149	7451.16	2020-03-16	17:59:55.263	7451.274	0.114	
5415	511	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	18:07:32.578	7908.589	2020-03-16	18:07:32.649	7908.66	0.071	
5416	525	0	1045-0374	900200000404262	Unknown	Default	2	3	5	Incorrect	1	0	0	0	0	0	2020-03-16	18:12:09.244	8185.255	2020-03-16	18:12:09.372	8185.383	0.128	
5417	540	0	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	18:13:46.141	8282.152	2020-03-16	18:13:46.468	8282.479	0.327	
5418	540	1	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	18:13:47.235	8283.246	2020-03-16	18:13:47.874	8283.885	0.639	
5419	540	2	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	18:13:48.704	8284.715	2020-03-16	18:13:49.022	8285.033	0.318	
5420	613	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	18:18:33.923	8569.934	2020-03-16	18:18:33.992	8570.003	0.069	
5421	613	1	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	18:18:34.548	8570.559	2020-03-16	18:18:34.577	8570.588	0.029	
5422	712	0	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	18:25:24.340	8980.351	2020-03-16	18:25:24.991	8981.002	0.651	
5423	714	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	18:25:33.538	8989.549	2020-03-16	18:25:33.638	8989.649	0.1	
5424	716	0	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	85	13.5267736	7.014	2020-03-16	18:25:42.585	8998.596	2020-03-16	18:25:56.985	9012.996	14.4	2020-03-16 18:25:43.454
5425	716	1	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	18:25:57.889	9013.9	2020-03-16	18:25:58.613	9014.624	0.724	
5426	716	2	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	18:26:01.838	9017.849	2020-03-16	18:26:01.894	9017.905	0.056	
5427	716	3	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	18:26:02.093	9018.104	2020-03-16	18:26:02.292	9018.303	0.199	
5428	716	4	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	1	0.2030116	0.014	2020-03-16	18:26:02.335	9018.346	2020-03-16	18:26:02.909	9018.92	0.574	2020-03-16 18:26:02.706
5429	716	5	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	18:26:03.355	9019.366	2020-03-16	18:26:03.511	9019.522	0.156	
5430	716	6	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	18:26:04.464	9020.475	2020-03-16	18:26:04.520	9020.531	0.056	
5431	722	0	1045-0374	900200000404262	Unknown	Default	2	3	5	Incorrect	1	0	0	0	0	0	2020-03-16	18:26:20.256	9036.267	2020-03-16	18:26:20.413	9036.424	0.157	
5432	722	1	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	18:26:20.624	9036.635	2020-03-16	18:26:20.766	9036.777	0.142	
5433	722	2	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	18:26:20.993	9037.004	2020-03-16	18:26:21.036	9037.047	0.043	
5434	722	3	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	18:26:21.078	9037.089	2020-03-16	18:26:21.165	9037.176	0.087	
5435	722	4	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	18:26:21.191	9037.202	2020-03-16	18:26:21.594	9037.605	0.403	
5436	728	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	18:26:42.573	9058.584	2020-03-16	18:26:42.644	9058.655	0.071	
5437	728	1	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	18:26:43.365	9059.376	2020-03-16	18:26:43.384	9059.395	0.019	
5438	787	0	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	48	8.8465059	5.054	2020-03-16	18:33:39.159	9475.17	2020-03-16	18:33:48.757	9484.768	9.598	2020-03-16 18:33:39.843
5439	794	0	1045-0374	900200000404262	Unknown	Default	2	3	5	Incorrect	1	0	0	0	0	0	2020-03-16	18:34:13.284	9509.295	2020-03-16	18:34:13.340	9509.351	0.056	
5440	796	0	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	18:34:20.639	9516.65	2020-03-16	18:34:20.833	9516.844	0.194	
5441	796	1	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	18:34:20.848	9516.859	2020-03-16	18:34:21.230	9517.241	0.382	
5442	796	2	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	18:34:22.823	9518.834	2020-03-16	18:34:22.908	9518.919	0.085	
5443	897	0	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	40	4.6662669	1.708	2020-03-16	18:42:42.063	10018.074	2020-03-16	18:42:48.197	10024.208	6.134	2020-03-16 18:42:42.835
5444	916	0	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	18:45:00.677	10156.688	2020-03-16	18:45:01.188	10157.199	0.511	
5445	916	1	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	18:45:02.535	10158.546	2020-03-16	18:45:02.903	10158.914	0.368	
5446	916	2	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	18:45:03.116	10159.127	2020-03-16	18:45:03.159	10159.17	0.043	
5447	933	0	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	56	5.8963373	2.462	2020-03-16	18:46:07.018	10223.029	2020-03-16	18:46:15.139	10231.15	8.121	2020-03-16 18:46:07.749
5448	933	1	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	31	4.1022347	1.442	2020-03-16	18:46:15.964	10231.975	2020-03-16	18:46:21.018	10237.029	5.054	2020-03-16 18:46:16.662
5449	933	2	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	18:46:23.035	10239.046	2020-03-16	18:46:23.133	10239.144	0.098	
5450	945	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	18:48:00.202	10336.213	2020-03-16	18:48:00.255	10336.266	0.053	
5451	945	1	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	18:48:00.571	10336.582	2020-03-16	18:48:00.664	10336.675	0.093	
5452	945	2	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	18:48:00.668	10336.679	2020-03-16	18:48:00.798	10336.809	0.13	
5453	945	3	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	18:48:00.827	10336.838	2020-03-16	18:48:00.840	10336.851	0.013	
5454	945	4	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	18:48:00.918	10336.929	2020-03-16	18:48:01.082	10337.093	0.164	
5455	945	5	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	18:48:01.293	10337.304	2020-03-16	18:48:01.364	10337.375	0.071	
5456	961	0	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	18:48:52.122	10388.133	2020-03-16	18:48:52.235	10388.246	0.113	
5457	961	1	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	27	3.2571863	1.274	2020-03-16	18:48:52.434	10388.445	2020-03-16	18:48:56.097	10392.108	3.663	2020-03-16 18:48:52.839
5458	1007	0	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	18:51:33.876	10549.887	2020-03-16	18:51:34.188	10550.199	0.312	
5459	1007	1	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	38	4.8592779	1.904	2020-03-16	18:51:35.241	10551.252	2020-03-16	18:51:40.920	10556.931	5.679	2020-03-16 18:51:35.925
5460	1007	2	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	18:51:43.729	10559.74	2020-03-16	18:51:43.785	10559.796	0.056	
5461	1113	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	19:00:17.051	11073.062	2020-03-16	19:00:17.152	11073.163	0.101	
5462	1163	0	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	62	7.257415	2.676	2020-03-16	19:03:35.359	11271.37	2020-03-16	19:03:43.633	11279.644	8.274	2020-03-16 19:03:36.042
5463	1163	1	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	19:03:50.165	11286.176	2020-03-16	19:03:50.365	11286.376	0.2	
5464	1163	2	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	19:03:50.704	11286.715	2020-03-16	19:03:50.761	11286.772	0.057	
5465	1183	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	19:05:20.617	11376.628	2020-03-16	19:05:20.630	11376.641	0.013	
5466	1183	1	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	19:05:20.759	11376.77	2020-03-16	19:05:20.788	11376.799	0.029	
5467	1184	0	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	19:05:32.125	11388.136	2020-03-16	19:05:32.210	11388.221	0.085	
5468	1188	0	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	19:05:46.492	11402.503	2020-03-16	19:05:47.009	11403.02	0.517	
5469	1188	1	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	19:05:49.274	11405.285	2020-03-16	19:05:49.544	11405.555	0.27	
5470	1188	2	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	19:05:49.641	11405.652	2020-03-16	19:05:49.655	11405.666	0.014	
5471	1188	3	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	19:05:49.712	11405.723	2020-03-16	19:05:49.954	11405.965	0.242	
5472	1188	4	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	19:05:50.577	11406.588	2020-03-16	19:05:50.719	11406.73	0.142	
5473	1188	5	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	19:05:53.330	11409.341	2020-03-16	19:05:53.841	11409.852	0.511	
5474	1206	0	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	42	5.3063035	1.82	2020-03-16	19:07:15.817	11491.828	2020-03-16	19:07:21.841	11497.852	6.024	2020-03-16 19:07:16.535
5475	1211	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	19:07:37.252	11513.263	2020-03-16	19:07:37.352	11513.363	0.1	
5476	1216	0	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	19:07:45.845	11521.856	2020-03-16	19:07:46.767	11522.778	0.922	
5477	1216	1	1045-0374	900200000404262	Unknown	Default	2	1	1	Incorrect	1	0	0	0	0	0	2020-03-16	19:07:51.420	11527.431	2020-03-16	19:07:51.522	11527.533	0.102	
5478	1219	0	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	19:07:52.357	11528.368	2020-03-16	19:07:52.414	11528.425	0.057	
5479	1219	1	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	19:07:52.597	11528.608	2020-03-16	19:07:52.714	11528.725	0.117	
5480	1219	2	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	19:07:52.881	11528.892	2020-03-16	19:07:52.896	11528.907	0.015	
5481	1219	3	1045-0374	900200000404262	Unknown	Default	2	1	2	Incorrect	1	0	0	0	0	0	2020-03-16	19:07:52.901	11528.912	2020-03-16	19:07:52.924	11528.935	0.023	
5482	1388	0	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	79	10.1855825	3.43	2020-03-16	19:22:53.087	12429.098	2020-03-16	19:23:04.090	12440.101	11.003	2020-03-16 19:22:53.785
5483	1388	1	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	19:23:05.834	12441.845	2020-03-16	19:23:05.888	12441.899	0.054	
5484	1388	2	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	19:23:05.934	12441.945	2020-03-16	19:23:07.182	12443.193	1.248	
5485	1393	0	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	19:23:15.678	12451.689	2020-03-16	19:23:15.808	12451.819	0.13	
5486	1393	1	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	19:23:17.211	12453.222	2020-03-16	19:23:17.848	12453.859	0.637	
5487	1393	2	1045-0374	900200000404262	Unknown	Default	2	3	5	Incorrect	1	0	0	0	0	0	2020-03-16	19:23:20.121	12456.132	2020-03-16	19:23:20.775	12456.786	0.654	
5488	1393	3	1045-0374	900200000404262	Unknown	Default	2	3	5	Incorrect	1	0	0	0	0	0	2020-03-16	19:23:29.698	12465.709	2020-03-16	19:23:32.293	12468.304	2.595	
5489	1393	4	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	19:23:33.413	12469.424	2020-03-16	19:23:33.512	12469.523	0.099	
5490	1401	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	19:23:45.437	12481.448	2020-03-16	19:23:45.521	12481.532	0.084	
5491	1401	1	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	19:23:45.634	12481.645	2020-03-16	19:23:45.719	12481.73	0.085	
5492	1401	2	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	19:23:45.961	12481.972	2020-03-16	19:23:46.074	12482.085	0.113	
5493	1401	3	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	19:23:46.102	12482.113	2020-03-16	19:23:46.202	12482.213	0.1	
5494	1401	4	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	19:23:46.230	12482.241	2020-03-16	19:23:46.315	12482.326	0.085	
5495	1401	5	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	19:23:46.337	12482.348	2020-03-16	19:23:46.345	12482.356	0.008	
5496	1479	0	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	19:31:27.562	12943.573	2020-03-16	19:31:27.664	12943.675	0.102	
5497	1479	1	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	37	4.404252	1.582	2020-03-16	19:31:27.778	12943.789	2020-03-16	19:31:33.051	12949.062	5.273	2020-03-16 19:31:28.249
5498	1479	2	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	19:31:38.082	12954.093	2020-03-16	19:31:38.167	12954.178	0.085	
5499	1479	3	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	19:31:38.494	12954.505	2020-03-16	19:31:38.507	12954.518	0.013	
5500	1479	4	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	19:31:38.525	12954.536	2020-03-16	19:31:38.545	12954.556	0.02	
5501	1499	0	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	0	0	0	2020-03-16	19:34:03.409	13099.42	2020-03-16	19:34:03.522	13099.533	0.113	
5502	1499	1	1045-0374	900200000404262	Unknown	Default	2	4	8	Correct	0	0	0	51	6.9393969	3.178	2020-03-16	19:34:03.568	13099.579	2020-03-16	19:34:11.913	13107.924	8.345	2020-03-16 19:34:04.125
5503	1499	2	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	27	3.5092008	1.176	2020-03-16	19:34:14.286	13110.297	2020-03-16	19:34:18.714	13114.725	4.428	2020-03-16 19:34:14.970
5504	1499	3	1045-0374	900200000404262	Unknown	Default	2	4	7	Correct	0	0	0	0	0	0	2020-03-16	19:34:22.805	13118.816	2020-03-16	19:34:22.947	13118.958	0.142	
5505	1526	0	1045-0374	900200000404262	Unknown	Default	2	2	3	Correct	0	0	0	0	0	0	2020-03-16	19:36:47.005	13263.016	2020-03-16	19:36:47.189	13263.2	0.184	
5506	1526	1	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	19:36:47.400	13263.411	2020-03-16	19:36:47.429	13263.44	0.029	
5507	1526	2	1045-0374	900200000404262	Unknown	Default	2	2	4	Correct	0	0	0	0	0	0	2020-03-16	19:36:47.613	13263.624	2020-03-16	19:36:47.755	13263.766	0.142	
5508	1530	0	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	19:37:22.773	13298.784	2020-03-16	19:37:22.972	13298.983	0.199	
5509	1530	1	1045-0374	900200000404262	Unknown	Default	2	3	5	Incorrect	1	0	0	0	0	0	2020-03-16	19:37:24.449	13300.46	2020-03-16	19:37:24.619	13300.63	0.17	
5510	1530	2	1045-0374	900200000404262	Unknown	Default	2	3	6	Incorrect	1	0	0	0	0	0	2020-03-16	19:37:24.900	13300.911	2020-03-16	19:37:24.929	13300.94	0.029	
