DateTime	Temperature	Illumination	Cage
2020-03-16 19:44:48	25	0	2
2020-03-16 19:45:48	24.2	0	1
2020-03-16 19:45:48	25	0	2
2020-03-16 19:46:48	24.2	0	1
2020-03-16 19:46:48	25	0	2
2020-03-16 19:47:48	24.6	0	1
2020-03-16 19:47:48	25	0	2
2020-03-16 19:48:48	24.6	0	1
2020-03-16 19:48:48	25	0	2
2020-03-16 19:49:48	24.6	0	1
2020-03-16 19:49:48	25	0	2
2020-03-16 19:50:48	24.2	0	1
2020-03-16 19:50:48	25	0	2
2020-03-16 19:51:48	24.6	0	1
2020-03-16 19:51:48	25	0	2
2020-03-16 19:52:48	24.2	0	1
2020-03-16 19:52:48	25	0	2
2020-03-16 19:53:48	24.2	0	1
2020-03-16 19:53:48	25	0	2
2020-03-16 19:54:48	24.2	0	1
2020-03-16 19:54:48	25	0	2
2020-03-16 19:55:48	24.2	0	1
2020-03-16 19:55:48	25	0	2
2020-03-16 19:56:48	24.6	0	1
2020-03-16 19:56:48	25	0	2
2020-03-16 19:57:48	24.2	0	1
2020-03-16 19:57:48	25	0	2
2020-03-16 19:58:48	24.2	0	1
2020-03-16 19:58:48	25	0	2
2020-03-16 19:59:48	24.2	0	1
2020-03-16 19:59:48	25	0	2
2020-03-16 20:00:48	24.2	0	1
2020-03-16 20:00:48	25	0	2
2020-03-16 20:01:48	24.6	0	1
2020-03-16 20:01:48	25	0	2
2020-03-16 20:02:48	24.2	0	1
2020-03-16 20:02:48	25	0	2
2020-03-16 20:03:48	24.6	0	1
2020-03-16 20:03:48	25	0	2
2020-03-16 20:04:48	24.2	0	1
2020-03-16 20:04:48	25	0	2
2020-03-16 20:05:48	24.6	0	1
2020-03-16 20:05:48	25	0	2
2020-03-16 20:06:48	24.2	0	1
2020-03-16 20:06:48	25	0	2
2020-03-16 20:07:48	24.2	0	1
2020-03-16 20:07:48	25	0	2
2020-03-16 20:08:48	24.2	0	1
2020-03-16 20:08:48	25	0	2
2020-03-16 20:09:48	24.2	0	1
2020-03-16 20:09:48	25	0	2
2020-03-16 20:10:48	24.2	0	1
2020-03-16 20:10:48	25	0	2
2020-03-16 20:11:48	24.2	0	1
2020-03-16 20:11:48	25	0	2
2020-03-16 20:12:48	24.2	0	1
2020-03-16 20:12:48	25	0	2
2020-03-16 20:13:48	24.2	0	1
2020-03-16 20:13:48	25	0	2
2020-03-16 20:14:48	24.2	0	1
2020-03-16 20:14:48	25	0	2
2020-03-16 20:15:48	24.2	0	1
2020-03-16 20:15:48	25	0	2
2020-03-16 20:16:48	24.2	0	1
2020-03-16 20:16:48	25	0	2
2020-03-16 20:17:48	24.2	0	1
2020-03-16 20:17:48	25	0	2
2020-03-16 20:18:48	24.2	0	1
2020-03-16 20:18:48	25	0	2
2020-03-16 20:19:48	24.2	0	1
2020-03-16 20:19:48	25	0	2
2020-03-16 20:20:48	24.2	0	1
2020-03-16 20:20:48	25	0	2
2020-03-16 20:21:48	24.2	0	1
2020-03-16 20:21:48	25	0	2
2020-03-16 20:22:48	24.2	0	1
2020-03-16 20:22:48	25	0	2
2020-03-16 20:23:48	24.2	0	1
2020-03-16 20:23:48	25	0	2
2020-03-16 20:24:48	24.2	0	1
2020-03-16 20:24:48	25	0	2
2020-03-16 20:25:48	24.6	0	1
2020-03-16 20:25:48	25	0	2
2020-03-16 20:26:48	24.2	0	1
2020-03-16 20:26:48	25	0	2
2020-03-16 20:27:48	24.2	0	1
2020-03-16 20:27:48	25	0	2
2020-03-16 20:28:48	24.6	0	1
2020-03-16 20:28:48	25	0	2
2020-03-16 20:29:48	24.2	0	1
2020-03-16 20:29:48	25	0	2
2020-03-16 20:30:48	24.2	0	1
2020-03-16 20:30:48	25	0	2
2020-03-16 20:31:48	24.6	0	1
2020-03-16 20:31:48	25	0	2
2020-03-16 20:32:48	24.6	0	1
2020-03-16 20:32:48	25	0	2
2020-03-16 20:33:48	24.2	0	1
2020-03-16 20:33:48	25	0	2
2020-03-16 20:34:48	24.6	0	1
2020-03-16 20:34:49	25	0	2
2020-03-16 20:35:49	24.2	0	1
2020-03-16 20:35:49	25	0	2
2020-03-16 20:36:49	24.2	0	1
2020-03-16 20:36:49	25	0	2
2020-03-16 20:37:49	24.2	0	1
2020-03-16 20:37:49	25	0	2
2020-03-16 20:38:49	24.2	0	1
2020-03-16 20:38:49	25	0	2
2020-03-16 20:39:49	24.2	0	1
2020-03-16 20:39:49	25	0	2
2020-03-16 20:40:49	24.2	0	1
2020-03-16 20:40:49	25	0	2
2020-03-16 20:41:49	24.2	0	1
2020-03-16 20:41:49	25	0	2
2020-03-16 20:42:49	24.2	0	1
2020-03-16 20:42:49	25	0	2
2020-03-16 20:43:49	24.2	0	1
2020-03-16 20:43:49	25	0	2
2020-03-16 20:44:49	24.6	0	1
2020-03-16 20:44:49	25	0	2
2020-03-16 20:45:49	24.2	0	1
2020-03-16 20:45:49	25	0	2
2020-03-16 20:46:49	24.2	0	1
2020-03-16 20:46:49	25	0	2
2020-03-16 20:47:49	24.6	0	1
2020-03-16 20:47:49	25	0	2
2020-03-16 20:48:49	24.2	0	1
2020-03-16 20:48:49	25	0	2
2020-03-16 20:49:49	24.2	0	1
